customer_id,full_name,nik,phone,email,city,province,registration_date,registration_channel,loyalty_tier,lifetime_value,preferred_store_id,consent_marketing,consent_analytics,consent_third_party,churn_risk_score,first_purchase_date,last_purchase_date
CUST0006284,Customer 6284,6279321570083319,+6284322323781,customer6284@email.com,Sleman,Yogyakarta,2020-07-31,PAID_SOCIAL,BRONZE,1762528.52,STR0206,True,True,True,5.93,2020-08-10,2020-09-24
CUST0006285,Customer 6285,8961923868468141,+6284209359187,,Samarinda,Kalimantan Timur,2020-02-03,ORGANIC,BRONZE,33845645.91,STR0145,True,False,True,44.37,2020-02-04,2020-03-17
CUST0006286,Customer 6286,7910835867229711,+6289050142149,customer6286@email.com,Serang,Banten,2021-12-06,PAID_SOCIAL,BRONZE,31248051.68,STR0071,True,True,True,84.64,2021-12-06,2022-03-19
CUST0006287,Customer 6287,0231356551428697,085061342290,customer6287@email.com,Makassar,Sulawesi Selatan,2024-01-27,PAID_SOCIAL,BRONZE,29376690.55,STR0152,True,True,True,31.39,2024-01-27,2024-03-18
CUST0006288,Customer 6288,8663139362058087,+6283883742684,,Surabaya,Jawa Timur,2022-11-17,PAID_SOCIAL,BRONZE,29277631.31,STR0211,False,True,False,43.67,2022-11-19,2023-01-08
CUST0006289,Customer 6289,5832375267353502,080020173671,customer6289@email.com,Semarang,Jawa Tengah,2020-01-20,PARTNERSHIP,BRONZE,14536765.78,STR0007,True,True,True,11.32,2020-02-14,2021-06-20
CUST0006290,Customer 6290,7393600213187686,+6286532522028,customer6290@email.com,Jakarta Pusat,DKI Jakarta,2023-12-24,ORGANIC,PLATINUM,37327550.67,STR0131,True,True,True,28.17,2024-01-04,2025-06-13
CUST0006291,Customer 6291,5294981515973409,+6289409249053,customer6291@email.com,Sidoarjo,Jawa Timur,2020-02-14,PAID_SEARCH,BRONZE,17447418.38,STR0166,True,True,True,19.42,2020-03-07,2021-08-09
CUST0006292,Customer 6292,3686163043808201,+6281171835802,customer6292@email.com,Yogyakarta,Yogyakarta,2021-11-03,PAID_SOCIAL,BRONZE,35301382.09,STR0088,False,True,False,49.66,2021-11-18,2023-01-30
CUST0006293,Customer 6293,6107135676021631,6288626065903,customer6293@email.com,Serang,Banten,2021-02-27,REFERRAL,BRONZE,1068148.76,STR0019,True,False,True,5.12,2021-03-08,2021-10-21
CUST0006294,Customer 6294,2004018918362667,+6281813771047,customer6294@email.com,Depok,Jawa Barat,2023-10-13,ORGANIC,DIAMOND,34589722.78,STR0144,True,False,False,81.97,2023-10-29,2024-03-29
CUST0006295,Customer 6295,3124452110110600,6282202890724,customer6295@email.com,Makassar,Sulawesi Selatan,2021-10-16,ORGANIC,SILVER,21563058.89,STR0056,True,True,True,13.84,2021-10-25,2022-10-16
CUST0006296,Customer 6296,9126552317835431,+6289461295664,,Medan,Sumatera Utara,2021-03-13,REFERRAL,SILVER,37792260.0,STR0135,True,True,True,24.97,2021-03-17,2021-05-30
CUST0006297,Customer 6297,0703421228087005,+6288999634415,customer6297@email.com,Semarang,Jawa Tengah,2023-07-13,PARTNERSHIP,SILVER,43352334.38,STR0015,True,True,True,25.76,2023-07-13,2024-03-18
CUST0006298,Customer 6298,7109172941021102,6286282450648,customer6298@email.com,Jakarta Barat,DKI Jakarta,2023-08-30,PAID_SOCIAL,DIAMOND,25963988.97,STR0096,True,True,False,15.57,2023-09-17,2024-06-08
CUST0006299,Customer 6299,6222600578128621,6283924330887,customer6299@email.com,Jakarta Timur,DKI Jakarta,2020-08-23,REFERRAL,SILVER,47319360.08,STR0155,True,True,True,29.07,2020-09-13,2021-05-22
CUST0006300,Customer 6300,1493523604503700,+6285425204641,customer6300@email.com,Semarang,Jawa Tengah,2023-11-18,ORGANIC,DIAMOND,46569126.05,STR0035,True,True,True,92.11,2023-12-06,2024-04-12
CUST0006301,Customer 6301,3652439440926718,6287465829444,customer6301@email.com,Yogyakarta,Yogyakarta,2021-12-19,PAID_SEARCH,SILVER,19807138.47,STR0214,True,True,True,49.73,2022-01-02,2023-05-08
CUST0006302,Customer 6302,9693402259720805,6286670123116,customer6302@email.com,Serang,Banten,2021-02-28,PAID_SEARCH,PLATINUM,35858083.28,STR0173,False,True,False,19.88,2021-03-14,2022-01-14
CUST0006303,Customer 6303,6983508435860610,+6289277654865,customer6303@email.com,Bekasi,Jawa Barat,2023-03-24,REFERRAL,DIAMOND,2375650.94,STR0160,True,False,True,94.5,2023-04-08,2023-05-10
CUST0006304,Customer 6304,0810153405266280,6288787340538,customer6304@email.com,Jakarta Pusat,DKI Jakarta,2021-11-18,ORGANIC,SILVER,6035392.64,STR0010,True,True,True,78.13,2021-11-21,2022-02-09
CUST0006305,Customer 6305,3708533726090957,088265455847,customer6305@email.com,Solo,Jawa Tengah,2022-11-14,PAID_SEARCH,BRONZE,25974330.37,STR0105,True,True,True,82.62,2022-11-25,2023-03-10
CUST0006306,Customer 6306,2590073984399944,+6282162558490,,Samarinda,Kalimantan Timur,2022-01-01,REFERRAL,BRONZE,49126055.73,STR0011,True,True,False,93.77,2022-01-12,2022-03-28
CUST0006307,Customer 6307,3634840844237889,6288398882006,customer6307@email.com,Magelang,Jawa Tengah,2023-06-26,ORGANIC,BRONZE,25699006.15,STR0137,False,True,True,63.17,2023-07-10,2023-10-01
CUST0006308,Customer 6308,0703678568358489,080964248914,customer6308@email.com,Binjai,Sumatera Utara,2022-10-08,ORGANIC,SILVER,48912675.1,STR0049,True,True,True,79.5,2022-10-17,2023-01-18
CUST0006309,Customer 6309,3797968638455794,6286704734037,customer6309@email.com,Jakarta Barat,DKI Jakarta,2021-09-11,PAID_SEARCH,GOLD,45392026.74,STR0153,True,True,True,40.42,2021-09-24,2022-09-08
CUST0006310,Customer 6310,9604873856765388,6287657157995,customer6310@email.com,Jakarta Barat,DKI Jakarta,2021-09-05,ORGANIC,SILVER,3836498.55,STR0054,True,True,True,87.76,2021-10-05,2021-10-08
CUST0006311,Customer 6311,7241329498897752,6287816233747,customer6311@email.com,Makassar,Sulawesi Selatan,2023-12-06,PAID_SOCIAL,SILVER,26945911.94,STR0087,True,False,False,26.79,2023-12-28,2024-04-03
CUST0006312,Customer 6312,3715626791372076,6286856656526,,Makassar,Sulawesi Selatan,2022-12-20,PAID_SOCIAL,GOLD,36126254.52,STR0219,True,True,True,16.06,2022-12-30,2023-03-10
CUST0006313,Customer 6313,3820668158359022,089203088145,customer6313@email.com,Badung,Bali,2022-04-15,PAID_SOCIAL,SILVER,2037621.03,STR0125,True,True,True,44.55,2022-05-04,2022-12-22
CUST0006314,Customer 6314,6953133406348458,+6284386928444,customer6314@email.com,Serang,Banten,2023-12-31,ORGANIC,GOLD,12928534.2,STR0198,True,True,True,22.54,2024-01-22,2024-12-08
CUST0006315,Customer 6315,6050334470607167,+6280789131990,customer6315@email.com,Samarinda,Kalimantan Timur,2024-08-19,ORGANIC,BRONZE,14662959.59,STR0010,True,True,False,27.04,2024-09-05,2024-11-20
CUST0006316,Customer 6316,9539596984934646,+6285626236827,customer6316@email.com,Denpasar,Bali,2021-08-19,ORGANIC,SILVER,3335869.33,STR0123,True,True,False,32.23,2021-09-17,2021-12-09
CUST0006317,Customer 6317,1342220328026735,088053874868,customer6317@email.com,Binjai,Sumatera Utara,2020-01-05,ORGANIC,BRONZE,35742359.79,STR0111,True,True,False,7.23,2020-01-13,2020-06-28
CUST0006318,Customer 6318,7252329140683826,088544213683,customer6318@email.com,Sidoarjo,Jawa Timur,2024-09-12,PARTNERSHIP,GOLD,39298815.4,STR0217,True,True,True,28.52,2024-10-02,2025-03-20
CUST0006319,Customer 6319,6685158726860086,082678935543,customer6319@email.com,Sidoarjo,Jawa Timur,2021-10-02,PAID_SOCIAL,BRONZE,9143110.25,STR0038,True,True,True,74.59,2021-10-03,2022-01-08
CUST0006320,Customer 6320,1278231188959808,085035838336,customer6320@email.com,Sleman,Yogyakarta,2024-02-27,REFERRAL,GOLD,1755352.31,STR0108,False,True,True,46.92,2024-03-11,2025-08-25
CUST0006321,Customer 6321,8089263896376961,+6283250317399,customer6321@email.com,Bogor,Jawa Barat,2020-01-01,PAID_SEARCH,BRONZE,751498.04,STR0139,True,True,True,15.73,2020-01-05,2020-07-19
CUST0006322,Customer 6322,7025454264178520,080280181598,customer6322@email.com,Bandung,Jawa Barat,2024-01-27,REFERRAL,BRONZE,46236824.77,STR0143,False,True,True,89.18,2024-02-22,2024-07-26
CUST0006323,Customer 6323,1999261704493277,6289222387076,customer6323@email.com,Denpasar,Bali,2021-02-01,PAID_SOCIAL,GOLD,2086826.08,STR0198,True,True,False,38.67,2021-02-04,2022-05-18
CUST0006324,Customer 6324,3466964214719250,084268124350,customer6324@email.com,Magelang,Jawa Tengah,2023-07-21,ORGANIC,BRONZE,19050200.65,STR0093,True,True,False,23.63,2023-08-10,2024-04-26
CUST0006325,Customer 6325,1599843996600170,082665391230,customer6325@email.com,Makassar,Sulawesi Selatan,2020-01-28,PAID_SEARCH,SILVER,33806725.39,STR0018,True,True,True,6.14,2020-02-12,2020-05-13
CUST0006326,Customer 6326,1530924997358109,6283363867967,customer6326@email.com,Badung,Bali,2022-02-27,ORGANIC,SILVER,11692983.85,STR0012,True,True,True,36.52,2022-03-06,2023-08-24
CUST0006327,Customer 6327,6031060348703402,+6285389258484,customer6327@email.com,Magelang,Jawa Tengah,2022-01-30,ORGANIC,BRONZE,49586506.22,STR0060,True,True,False,61.93,2022-02-03,2022-04-15
CUST0006328,Customer 6328,7445068718481701,087835968736,customer6328@email.com,Jakarta Timur,DKI Jakarta,2024-07-22,REFERRAL,SILVER,41745874.91,STR0057,True,True,False,16.92,2024-07-22,2025-08-27
CUST0006329,Customer 6329,2936035143729110,081062164386,customer6329@email.com,Magelang,Jawa Tengah,2023-06-02,ORGANIC,BRONZE,11664289.16,STR0163,True,True,False,40.84,2023-06-06,2024-02-01
CUST0006330,Customer 6330,4786788271075538,080108625004,,Medan,Sumatera Utara,2023-06-16,PARTNERSHIP,SILVER,10379165.57,STR0204,True,True,False,7.5,2023-07-05,2024-08-03
CUST0006331,Customer 6331,0996703932821645,6286820011998,customer6331@email.com,Yogyakarta,Yogyakarta,2021-09-06,ORGANIC,SILVER,3073144.53,STR0108,True,True,True,37.77,2021-09-22,2023-01-20
CUST0006332,Customer 6332,6364894739902066,6286180670706,customer6332@email.com,Makassar,Sulawesi Selatan,2022-12-02,PARTNERSHIP,PLATINUM,16678127.54,STR0225,True,True,True,31.81,2022-12-24,2023-12-09
CUST0006333,Customer 6333,0108544135082073,089433805363,customer6333@email.com,Malang,Jawa Timur,2024-04-17,PARTNERSHIP,BRONZE,18386002.26,STR0231,False,True,True,30.16,2024-05-14,2025-06-28
CUST0006334,Customer 6334,7017490992350496,6288189238097,customer6334@email.com,Jakarta Selatan,DKI Jakarta,2024-09-22,REFERRAL,BRONZE,21238690.41,STR0187,True,True,True,89.75,2024-10-19,2025-02-06
CUST0006335,Customer 6335,3407958537212181,083467675813,,Denpasar,Bali,2023-11-24,REFERRAL,DIAMOND,25160170.6,STR0185,True,True,True,20.85,2023-11-24,2024-04-25
CUST0006336,Customer 6336,8489102329147655,086722320746,,Bogor,Jawa Barat,2024-02-28,REFERRAL,GOLD,15238022.28,STR0190,False,False,True,33.76,2024-03-29,2025-07-01
CUST0006337,Customer 6337,3221313642090441,6289693416500,customer6337@email.com,Magelang,Jawa Tengah,2022-11-29,ORGANIC,SILVER,38578030.65,STR0225,True,True,True,35.32,2022-11-30,2023-06-27
CUST0006338,Customer 6338,5311778691575452,+6287419314124,customer6338@email.com,Serang,Banten,2023-09-07,REFERRAL,BRONZE,18618481.87,STR0123,False,True,True,23.97,2023-09-25,2025-02-25
CUST0006339,Customer 6339,1473701461224659,+6285110973885,customer6339@email.com,Serang,Banten,2022-03-26,ORGANIC,BRONZE,42685960.92,STR0130,True,True,True,15.91,2022-04-03,2022-08-18
CUST0006340,Customer 6340,4423348370479632,6281942362667,customer6340@email.com,Solo,Jawa Tengah,2023-08-14,PARTNERSHIP,GOLD,13172541.05,STR0148,True,True,True,9.93,2023-09-06,2023-12-16
CUST0006341,Customer 6341,4961659238848982,088294012117,customer6341@email.com,Depok,Jawa Barat,2022-04-28,REFERRAL,SILVER,28677009.27,STR0136,True,True,True,44.58,2022-05-19,2022-07-06
CUST0006342,Customer 6342,3937609942212305,084510087116,customer6342@email.com,Jakarta Barat,DKI Jakarta,2020-10-04,PAID_SEARCH,SILVER,3361686.72,STR0100,True,True,True,9.2,2020-10-27,2020-12-16
CUST0006343,Customer 6343,1518552541576511,+6285198582616,customer6343@email.com,Binjai,Sumatera Utara,2022-10-19,PAID_SOCIAL,SILVER,20438651.25,STR0102,True,True,True,35.46,2022-11-04,2023-06-14
CUST0006344,Customer 6344,509046266108251148,+6287711370853,customer6344@email.com,Jakarta Utara,DKI Jakarta,2024-07-10,REFERRAL,GOLD,2923486.03,STR0123,True,False,True,6.79,2024-07-10,2025-02-10
CUST0006345,Customer 6345,3473054634002258,6283302640655,customer6345@email.com,Medan,Sumatera Utara,2024-02-03,ORGANIC,PLATINUM,34902978.41,STR0099,True,True,True,65.26,2024-02-20,2024-06-24
CUST0006346,Customer 6346,2857714083720241,6283300811850,customer6346@email.com,Depok,Jawa Barat,2021-04-17,PARTNERSHIP,BRONZE,38402407.38,STR0233,True,True,False,34.6,2021-04-27,2022-04-29
CUST0006347,Customer 6347,7802665784653460,6286139722245,customer6347@email.com,Tangerang Selatan,Banten,2022-03-07,ORGANIC,BRONZE,12255746.63,STR0132,True,True,True,23.97,2022-03-09,2023-07-05
CUST0006348,Customer 6348,1897095186143817,+6289510345538,customer6348@email.com,Badung,Bali,2024-03-05,ORGANIC,SILVER,11145359.1,STR0226,True,True,True,84.62,2024-03-27,2024-09-07
CUST0006349,Customer 6349,1299745732524142,+6282417581897,customer6349@email.com,Semarang,Jawa Tengah,2021-04-23,REFERRAL,PLATINUM,4148382.91,STR0030,True,True,True,46.9,2021-05-11,2021-08-22
CUST0006350,Customer 6350,9703722450161171,081406472729,customer6350@email.com,Surabaya,Jawa Timur,2023-07-09,ORGANIC,BRONZE,43403330.96,STR0066,True,True,True,69.88,2023-07-25,2023-09-10
CUST0006351,Customer 6351,7291235205346683,+6283882639651,customer6351@email.com,Jakarta Pusat,DKI Jakarta,2023-01-24,ORGANIC,SILVER,29925650.93,STR0192,False,False,False,83.82,2023-01-28,2023-07-03
CUST0006352,Customer 6352,3004672333133027,088892586302,customer6352@email.com,Cirebon,Jawa Barat,2020-03-04,PAID_SOCIAL,GOLD,1467489.74,STR0004,True,True,True,10.35,2020-03-06,2021-04-13
CUST0006353,Customer 6353,1723754729486945,+6280378321131,customer6353@email.com,Jakarta Selatan,DKI Jakarta,2023-12-31,ORGANIC,BRONZE,29615460.86,STR0200,False,True,True,6.25,2024-01-26,2025-02-10
CUST0006354,Customer 6354,9693916707018570,086978753887,customer6354@email.com,Malang,Jawa Timur,2020-08-22,PAID_SEARCH,SILVER,49211893.97,STR0023,True,True,True,13.25,2020-08-29,2021-08-23
CUST0006355,Customer 6355,1274026909741507,+6286447271665,customer6355@email.com,Samarinda,Kalimantan Timur,2024-07-08,PAID_SOCIAL,SILVER,11101615.23,STR0174,True,True,True,66.43,2024-07-30,2024-08-25
CUST0006356,Customer 6356,9428230855429291,6283160911301,customer6356@email.com,Magelang,Jawa Tengah,2021-08-15,REFERRAL,BRONZE,47832658.94,STR0225,True,True,True,25.88,2021-09-01,2022-08-17
CUST0006357,Customer 6357,6298128214122825,6285076108085,customer6357@email.com,Bandung,Jawa Barat,2021-01-07,ORGANIC,SILVER,12648131.92,STR0186,False,False,True,32.58,2021-01-30,2022-05-16
CUST0006358,Customer 6358,4459474111419700,087679298464,customer6358@email.com,Jakarta Utara,DKI Jakarta,2021-04-23,PAID_SOCIAL,BRONZE,15077635.94,STR0230,True,True,False,36.14,2021-05-09,2022-03-04
CUST0006359,Customer 6359,8435157741611349,6283231860169,customer6359@email.com,Yogyakarta,Yogyakarta,2023-02-23,PAID_SOCIAL,BRONZE,46882182.15,STR0007,True,True,True,67.19,2023-03-13,2023-08-20
CUST0006360,Customer 6360,8539604854335023,+6287373955362,customer6360@email.com,Makassar,Sulawesi Selatan,2023-04-12,PARTNERSHIP,SILVER,45666992.78,STR0210,True,False,False,17.41,2023-04-26,2023-08-25
CUST0006361,Customer 6361,3649076292790925,+6285847238748,customer6361@email.com,Samarinda,Kalimantan Timur,2023-12-21,REFERRAL,BRONZE,14545314.39,STR0099,False,True,False,45.69,2023-12-26,2024-11-24
CUST0006362,Customer 6362,7769572193063987,089589141565,customer6362@email.com,Binjai,Sumatera Utara,2023-12-04,REFERRAL,PLATINUM,10850581.06,STR0019,True,True,True,60.44,2023-12-24,2024-01-11
CUST0006363,Customer 6363,7940527971029152,+6289216241716,customer6363@email.com,Bogor,Jawa Barat,2023-12-21,ORGANIC,SILVER,44588588.84,STR0178,True,True,True,44.24,2023-12-30,2024-03-30
CUST0006364,Customer 6364,3868822487337090,082733592994,customer6364@email.com,Sleman,Yogyakarta,2023-02-17,PAID_SOCIAL,SILVER,4238102.18,STR0086,False,True,False,31.68,2023-03-15,2023-03-24
CUST0006365,Customer 6365,6965609831927530,6289105073241,customer6365@email.com,Balikpapan,Kalimantan Timur,2024-08-28,REFERRAL,BRONZE,45495970.58,STR0204,True,True,True,7.81,2024-09-12,2025-09-15
CUST0006366,Customer 6366,8717909340566141,080850704189,customer6366@email.com,Binjai,Sumatera Utara,2021-09-20,REFERRAL,SILVER,42586545.95,STR0027,True,True,True,10.63,2021-10-19,2022-05-19
CUST0006367,Customer 6367,9921831221104708,+6286132346936,customer6367@email.com,Jakarta Timur,DKI Jakarta,2021-06-12,ORGANIC,DIAMOND,16871497.78,STR0126,True,True,True,34.47,2021-06-20,2022-10-22
CUST0006368,Customer 6368,1782500538310245,6281254337478,customer6368@email.com,Sleman,Yogyakarta,2021-07-03,PAID_SOCIAL,SILVER,44981782.9,STR0123,True,True,True,38.53,2021-07-03,2022-05-06
CUST0006369,Customer 6369,7681557459356376,6283346711056,customer6369@email.com,Serang,Banten,2023-03-11,REFERRAL,BRONZE,28187137.39,STR0151,True,True,False,38.32,2023-03-27,2023-06-23
CUST0006370,Customer 6370,3920792597010697,6289383688622,customer6370@email.com,Tangerang Selatan,Banten,2024-08-13,REFERRAL,SILVER,38990562.74,STR0230,True,True,True,32.84,2024-08-26,2024-09-14
CUST0006371,Customer 6371,4435688521671498,6284147312691,customer6371@email.com,Binjai,Sumatera Utara,2023-08-11,PAID_SOCIAL,SILVER,14947592.94,STR0034,True,True,True,32.59,2023-08-13,2024-02-06
CUST0006372,Customer 6372,6157906629397610,080901836622,customer6372@email.com,Medan,Sumatera Utara,2021-11-27,PAID_SEARCH,SILVER,49864613.45,STR0148,True,True,True,20.84,2021-11-28,2022-07-24
CUST0006373,Customer 6373,8135500421546847,6286457535474,customer6373@email.com,Depok,Jawa Barat,2024-04-03,ORGANIC,SILVER,26426197.07,STR0068,True,True,True,12.33,2024-05-01,2024-09-09
CUST0006374,Customer 6374,3681166291853065,082977727832,customer6374@email.com,Sidoarjo,Jawa Timur,2022-10-09,REFERRAL,BRONZE,36089922.72,STR0207,False,True,True,69.91,2022-10-09,2023-03-31
CUST0006375,Customer 6375,2931900742240426,+6287910766824,customer6375@email.com,Sleman,Yogyakarta,2020-09-25,ORGANIC,SILVER,3119630.76,STR0116,True,True,True,76.36,2020-10-13,2021-02-19
CUST0006376,Customer 6376,2353280376943259,087174291156,customer6376@email.com,Makassar,Sulawesi Selatan,2023-02-24,REFERRAL,GOLD,1794733.32,STR0234,True,True,False,18.48,2023-03-22,2023-11-03
CUST0006377,Customer 6377,9162502637472917,+6281114621051,customer6377@email.com,Denpasar,Bali,2021-03-13,PAID_SEARCH,SILVER,28483137.72,STR0016,False,True,False,62.24,2021-03-15,2021-07-09
CUST0006378,Customer 6378,54633975574807,+6285886445692,customer6378@email.com,Malang,Jawa Timur,2022-11-03,PAID_SEARCH,PLATINUM,43918638.36,STR0229,True,True,True,46.49,2022-11-13,2024-03-12
CUST0006379,Customer 6379,0625191375920803,080013498636,customer6379@email.com,Depok,Jawa Barat,2023-04-22,ORGANIC,BRONZE,10603626.29,STR0107,True,True,True,10.07,2023-05-19,2024-10-15
CUST0006380,Customer 6380,8698258089820641,6283236001304,customer6380@email.com,Semarang,Jawa Tengah,2021-01-08,REFERRAL,PLATINUM,24723178.5,STR0109,True,True,True,40.53,2021-02-02,2021-05-19
CUST0006381,Customer 6381,9578067374991868,6280079274103,customer6381@email.com,Makassar,Sulawesi Selatan,2021-04-19,ORGANIC,SILVER,47399012.24,STR0195,True,True,False,18.67,2021-05-19,2021-09-01
CUST0006382,Customer 6382,9577398931213610,+6289410451705,customer6382@email.com,Depok,Jawa Barat,2020-11-24,REFERRAL,BRONZE,9824254.07,STR0114,True,True,True,7.72,2020-12-03,2022-02-11
CUST0006383,Customer 6383,2844614600321252,081548070116,customer6383@email.com,Depok,Jawa Barat,2024-05-31,ORGANIC,BRONZE,3521603.87,STR0211,True,True,False,10.33,2024-06-09,2024-09-23
CUST0006384,Customer 6384,3905138421145512,083152589049,customer6384@email.com,Semarang,Jawa Tengah,2024-01-05,PAID_SOCIAL,BRONZE,16219617.35,STR0208,False,True,False,5.11,2024-01-27,2025-08-10
CUST0006385,Customer 6385,7987494002060835,+6287137764818,customer6385@email.com,Yogyakarta,Yogyakarta,2020-01-19,REFERRAL,BRONZE,1465934.69,STR0216,True,True,True,81.33,2020-02-10,2020-05-14
CUST0006386,Customer 6386,2414627346120308,6285692073374,customer6386@email.com,Samarinda,Kalimantan Timur,2020-06-06,REFERRAL,BRONZE,3926623.02,STR0022,True,True,True,90.61,2020-07-04,2020-10-26
CUST0006387,Customer 6387,6393988389928675,088700873616,customer6387@email.com,Tangerang,Banten,2021-02-06,REFERRAL,DIAMOND,27753649.4,STR0213,True,True,True,12.38,2021-03-08,2021-03-12
CUST0006388,Customer 6388,8775691246949985,6289072039229,customer6388@email.com,Samarinda,Kalimantan Timur,2020-04-12,ORGANIC,SILVER,28808159.08,STR0053,True,False,True,38.87,2020-05-05,2020-06-14
CUST0006389,Customer 6389,2542615795300836,088855255890,customer6389@email.com,Badung,Bali,2024-01-22,PAID_SOCIAL,SILVER,35683094.18,STR0039,True,True,True,12.27,2024-01-24,2024-11-21
CUST0006390,Customer 6390,7373418563044940,6283897606009,customer6390@email.com,Tangerang,Banten,2023-01-30,PAID_SEARCH,BRONZE,13110320.62,STR0180,True,True,True,92.88,2023-02-25,2023-03-09
CUST0006391,Customer 6391,4833707367154368,089175909658,customer6391@email.com,Badung,Bali,2024-02-06,PAID_SOCIAL,BRONZE,5642929.18,STR0050,True,True,True,35.3,2024-02-16,2024-10-18
CUST0006392,Customer 6392,4572649340574617,084987691990,customer6392@email.com,Sleman,Yogyakarta,2020-07-13,PAID_SOCIAL,SILVER,40140314.87,STR0125,True,True,True,42.5,2020-08-04,2021-08-12
CUST0006393,Customer 6393,1194621438321793,6286889214506,customer6393@email.com,Makassar,Sulawesi Selatan,2020-12-24,PAID_SOCIAL,SILVER,43103487.41,STR0144,False,True,False,7.33,2020-12-25,2022-01-06
CUST0006394,Customer 6394,3113786850901721,+6282800976370,customer6394@email.com,Serang,Banten,2024-08-03,PAID_SEARCH,SILVER,14163626.47,STR0156,True,True,True,68.29,2024-08-30,2024-11-11
CUST0006395,Customer 6395,5561865738687627,+6280960032832,customer6395@email.com,Semarang,Jawa Tengah,2022-02-14,REFERRAL,GOLD,23212604.01,STR0075,True,True,True,42.43,2022-02-24,2023-02-27
CUST0006396,Customer 6396,3616446305061695,088427161841,customer6396@email.com,Balikpapan,Kalimantan Timur,2022-05-28,PAID_SOCIAL,DIAMOND,29222296.21,STR0162,True,True,True,72.69,2022-06-21,2022-10-27
CUST0006397,Customer 6397,6422890025830562,6287740766012,customer6397@email.com,Depok,Jawa Barat,2022-05-25,PAID_SEARCH,SILVER,46333105.35,STR0060,True,True,True,60.17,2022-06-01,2022-08-14
CUST0006398,Customer 6398,8078710604437683,+6280982434500,customer6398@email.com,Solo,Jawa Tengah,2023-10-06,PARTNERSHIP,SILVER,21458293.97,STR0081,True,True,True,27.51,2023-11-05,2024-09-09
CUST0006399,Customer 6399,4834037860874742,6284461176308,customer6399@email.com,Binjai,Sumatera Utara,2024-11-10,PAID_SOCIAL,BRONZE,815904.59,STR0144,True,True,True,37.52,2024-11-26,2025-01-26
CUST0006400,Customer 6400,6800994804009230,6287388548690,,Yogyakarta,Yogyakarta,2020-08-12,ORGANIC,BRONZE,1385615.69,STR0014,False,True,True,10.48,2020-08-23,2020-11-03
CUST0006401,Customer 6401,6030960023527275,6282536628924,customer6401@email.com,Yogyakarta,Yogyakarta,2023-07-02,PAID_SOCIAL,GOLD,19044329.89,STR0159,True,True,True,86.69,2023-07-09,2023-12-17
CUST0006402,Customer 6402,3940769816094768,089515082703,customer6402@email.com,Jakarta Selatan,DKI Jakarta,2020-03-22,ORGANIC,SILVER,35951663.31,STR0005,True,True,True,94.96,2020-04-04,2020-08-27
CUST0006403,Customer 6403,6682218462874724,6280806423951,customer6403@email.com,Badung,Bali,2022-12-12,PARTNERSHIP,BRONZE,36588043.5,STR0200,True,True,False,70.25,2022-12-22,2023-06-06
CUST0006404,Customer 6404,5837935869578187,6287371114312,customer6404@email.com,Binjai,Sumatera Utara,2022-09-04,REFERRAL,BRONZE,2029140.62,STR0026,True,False,True,82.31,2022-09-23,2023-02-23
CUST0006405,Customer 6405,5968341605825856,6283942930618,customer6405@email.com,Bandung,Jawa Barat,2020-01-26,REFERRAL,PLATINUM,47768142.19,STR0234,True,False,True,14.32,2020-01-30,2021-09-04
CUST0006406,Customer 6406,0910222384668555,6285996939179,customer6406@email.com,Magelang,Jawa Tengah,2022-11-13,REFERRAL,BRONZE,12411761.23,STR0235,True,True,True,10.85,2022-11-26,2023-09-13
CUST0006407,Customer 6407,4604821212750445,6282777404167,customer6407@email.com,Makassar,Sulawesi Selatan,2023-12-11,PAID_SOCIAL,BRONZE,42148726.39,STR0085,True,True,True,80.84,2023-12-19,2024-03-30
CUST0006408,Customer 6408,1598476965222631,+6283567521928,customer6408@email.com,Balikpapan,Kalimantan Timur,2020-06-16,REFERRAL,GOLD,19898839.72,STR0023,True,True,True,22.14,2020-07-02,2021-10-09
CUST0006409,Customer 6409,2240531337534284,082569349801,customer6409@email.com,Sleman,Yogyakarta,2023-08-10,REFERRAL,BRONZE,36907334.73,STR0144,True,True,False,83.04,2023-09-09,2023-11-02
CUST0006410,Customer 6410,2528519003892962,+6289688024287,customer6410@email.com,Jakarta Selatan,DKI Jakarta,2024-01-22,PAID_SEARCH,BRONZE,42063593.08,STR0126,True,True,True,37.11,2024-02-02,2024-05-31
CUST0006411,Customer 6411,9667490884247734,+6282325152422,customer6411@email.com,Balikpapan,Kalimantan Timur,2023-10-16,PARTNERSHIP,BRONZE,19785628.46,STR0144,True,True,False,7.86,2023-10-24,2024-04-03
CUST0006412,Customer 6412,9845198225885410,6286888589324,customer6412@email.com,Solo,Jawa Tengah,2020-07-06,REFERRAL,SILVER,4909125.0,STR0068,True,True,True,86.31,2020-08-02,2020-09-29
CUST0006413,Customer 6413,1233086276001612,6283398914850,customer6413@email.com,Yogyakarta,Yogyakarta,2022-02-12,ORGANIC,BRONZE,9774402.37,STR0029,True,True,False,76.08,2022-03-12,2022-06-29
CUST0006414,Customer 6414,5303544581309928,6280051977010,,Sidoarjo,Jawa Timur,2021-11-23,PAID_SEARCH,SILVER,19200744.37,STR0105,True,True,True,15.23,2021-12-03,2022-09-11
